Time,Latitude,Longitude,Altitude,Heartrate,Confidence,Source,Barometer Temperature,Barometer Pressure,Barometer Altitude,Steps
2024-06-18T21:57:26.000Z,,,,71,86,,31.33282623291,988.87375395382,204.95474971238,0
2024-06-18T21:57:36.000Z,,,,71,23,,31.40048726399,988.66588947255,206.71997585046,0
2024-06-18T21:57:46.000Z,,,,85,89,,31.46738179524,988.59365060366,207.33351292568,0
2024-06-18T21:57:56.000Z,,,,91,0,,31.56068572998,988.70487165427,206.38890858910,9
2024-06-18T21:58:06.000Z,,,,92,73,,31.61259867350,988.66243190168,206.74934076444,0
2024-06-18T21:58:16.000Z,,,,92,34,,31.68938802083,988.93897967771,204.40090194100,0
2024-06-18T21:58:26.000Z,,,,87,85,,31.75809427897,988.72095835245,206.25229081180,0
2024-06-18T21:58:36.000Z,,,,88,65,,31.82408294677,989.06704160332,203.31358246100,0
2024-06-18T21:58:46.000Z,,,,88,61,,31.95069478352,988.37740285298,209.17035908456,0
2024-06-18T21:58:56.000Z,,,,86,71,,32.12740783691,988.64078195012,206.93321421925,0
2024-06-18T21:59:06.000Z,,,,89,30,,32.29687398274,988.58662630844,207.39317340354,0
2024-06-18T21:59:16.000Z,,,,82,68,,32.41853841145,988.63607584179,206.97318371920,0
2024-06-18T21:59:26.000Z,,,,78,63,,32.51191202799,988.59997171867,207.27982516504,0
2024-06-18T21:59:36.000Z,,,,79,47,,32.61497141520,988.74605740038,206.03913841263,0
2024-06-18T21:59:46.000Z,,,,84,0,,32.71426798502,988.49224356846,208.19484147776,0
2024-06-18T21:59:56.000Z,,,,86,21,,32.83398132324,988.44275640191,208.61520031865,0
2024-06-18T22:00:06.000Z,,,,85,0,,32.93174489339,988.43545346156,208.67723512806,7
2024-06-18T22:00:16.000Z,,,,90,60,,33.00853424072,988.39665512537,209.00681372577,0
2024-06-18T22:00:26.000Z,,,,90,16,,33.06832122802,988.44548220057,208.59204612357,0
2024-06-18T22:00:36.000Z,,,,90,52,,33.13911794026,988.40449390005,208.94022517121,0
2024-06-18T22:00:46.000Z,,,,96,65,,33.22447814941,988.31661823927,209.68673279723,0
2024-06-18T22:00:56.000Z,,,,107,25,,33.28970031738,988.34453739368,209.44955252045,0
2024-06-18T22:01:06.000Z,,,,102,78,,33.34182230631,988.45875895680,208.47926795176,0
2024-06-18T22:01:16.000Z,,,,100,0,,33.37882334391,988.41209701380,208.87563890951,0
2024-06-18T22:01:26.000Z,,,,98,20,,33.41024983723,988.32002208433,209.65781598231,0
2024-06-18T22:01:36.000Z,,,,82,68,,33.45442810058,988.51707197203,207.98394798740,0
2024-06-18T22:01:46.000Z,,,,72,43,,33.51198527018,988.43404838490,208.68917059098,0
2024-06-18T22:01:56.000Z,,,,75,37,,33.57678934733,988.44571244757,208.59009030133,0
2024-06-18T22:02:06.000Z,,,,75,38,,33.63490397135,988.34597567984,209.43733406277,0
2024-06-18T22:02:16.000Z,,,,71,93,,33.70521291097,988.33604027228,209.52173714121,0
2024-06-18T22:02:26.000Z,,,,71,15,,33.77036539713,988.44425957488,208.60243166549,0
2024-06-18T22:02:36.000Z,,,,71,77,,33.81809743245,988.53753317724,207.81015288480,0
2024-06-18T22:02:46.000Z,,,,66,48,,33.86582946777,988.33527176208,209.52826580250,0
2024-06-18T22:02:56.000Z,,,,66,36,,33.90248209635,988.60920221217,207.20142738717,0
2024-06-18T22:03:06.000Z,,,,67,0,,33.95125935872,988.41380120999,208.86116230882,6
2024-06-18T22:03:16.000Z,,,,78,50,,33.96847076416,988.38693775048,209.08936114274,0
2024-06-18T22:03:26.000Z,,,,82,30,,33.97564798990,988.44610426951,208.58676198939,0
2024-06-18T22:03:36.000Z,,,,71,76,,33.98519439697,988.43418726735,208.68799084957,0
2024-06-18T22:03:46.000Z,,,,73,85,,33.99773712158,988.24571884751,210.28906544110,0
2024-06-18T22:03:56.000Z,,,,75,79,,34.00540211995,988.43225737308,208.70438441085,0
2024-06-18T22:04:06.000Z,,,,71,86,,34.03271738688,988.44076585241,208.63210899983,0
2024-06-18T22:04:16.000Z,,,,74,81,,34.05766347249,988.36320588718,209.29096197392,0
2024-06-18T22:04:26.000Z,,,,74,96,,34.06909128824,988.44134223902,208.62721289298,0
2024-06-18T22:04:36.000Z,,,,74,90,,34.08337605794,988.43121497235,208.71323913480,0
2024-06-18T22:04:46.000Z,,,,73,96,,34.10323537190,988.44300943446,208.61305094096,0
2024-06-18T22:04:56.000Z,,,,75,80,,34.10922800699,988.45075312588,208.54727259160,0
2024-06-18T22:05:06.000Z,,,,75,45,,34.12790273030,988.46042205029,208.46514104514,0
2024-06-18T22:05:16.000Z,,,,72,34,,34.16420694986,988.48066173572,208.29321951276,0
2024-06-18T22:05:26.000Z,,,,67,76,,34.20225321451,988.56500930412,207.57677843342,0
2024-06-18T22:05:36.000Z,,,,69,80,,34.21152089436,988.62560655349,207.06210109824,0
2024-06-18T22:05:46.000Z,,,,70,46,,34.23165893554,988.69552077401,206.46832263466,7
2024-06-18T22:05:56.000Z,,,,83,29,,34.28120269775,988.24097871414,210.32933695072,8
2024-06-18T22:06:06.000Z,,,,83,13,,34.30872701009,988.67017904366,206.68354493075,0
2024-06-18T22:06:16.000Z,,,,77,0,,34.32440541585,988.65005765884,206.85443504762,0
2024-06-18T22:06:26.000Z,,,,79,15,,34.34314982096,988.64203200756,206.92259736873,0
2024-06-18T22:06:36.000Z,,,,87,7,,34.32092132568,988.57426409349,207.49817205222,0
2024-06-18T22:06:46.000Z,,,,85,24,,34.30593973795,988.65974029917,206.77220041887,0
2024-06-18T22:06:56.000Z,,,,81,29,,34.30078328450,988.78308234883,205.72471390251,0
2024-06-18T22:07:06.000Z,,,,85,46,,34.29931996663,988.66221151806,206.75121247032,0
2024-06-18T22:07:16.000Z,,,,88,0,,34.30078328450,988.69098604861,206.50683483112,0
2024-06-18T22:07:26.000Z,,,,89,61,,34.29214274088,988.70892270316,206.35450451087,0
2024-06-18T22:07:36.000Z,,,,75,72,,34.28036651611,989.02583267082,203.66345758443,0
2024-06-18T22:07:46.000Z,,,,68,67,,34.27688242594,988.66488389844,206.72851611438,0
2024-06-18T22:07:56.000Z,,,,68,68,,34.26183115641,988.70024550168,206.42819695253,0
2024-06-18T22:08:06.000Z,,,,73,95,,34.24817352294,988.70513171772,206.38669996178,0
2024-06-18T22:08:16.000Z,,,,73,0,,34.24789479573,988.95729526440,204.24538507832,0
2024-06-18T22:08:26.000Z,,,,68,43,,34.24308675130,988.69727874718,206.45339268245,0
2024-06-18T22:08:36.000Z,,,,67,62,,34.27521006266,988.71776802256,206.27938484142,0
2024-06-18T22:08:46.000Z,,,,65,59,,34.26427001953,988.66331484009,206.74184202079,0
2024-06-18T22:08:56.000Z,,,,67,23,,34.29709014892,988.55557508688,207.65690941452,0
2024-06-18T22:09:06.000Z,,,,68,12,,34.35980377197,988.71541570549,206.29936205232,0
2024-06-18T22:09:16.000Z,,,,88,52,,34.39805908203,988.68940151465,206.52029188321,0
2024-06-18T22:09:26.000Z,,,,83,44,,34.40203094482,988.70346960200,206.40081573337,0
2024-06-18T22:09:36.000Z,,,,78,80,,34.40237935384,988.69287126586,206.49082417353,0
2024-06-18T22:09:46.000Z,,,,76,80,,34.41450398763,988.66706828588,206.70996428818,0
2024-06-18T22:09:56.000Z,,,,73,93,,34.40523630777,988.58784033078,207.38286214484,0
2024-06-18T22:10:06.000Z,,,,68,91,,34.43722025553,988.67797085393,206.61737015399,0
2024-06-18T22:10:16.000Z,,,,67,19,,34.42425944010,988.65194066354,206.83844264455,0
2024-06-18T22:10:26.000Z,,,,68,25,,34.39805908203,988.97886274211,204.06225953813,0
2024-06-18T22:10:36.000Z,,,,68,18,,34.37806040445,988.78854674670,205.67830976683,0
2024-06-18T22:10:46.000Z,,,,66,86,,34.38663126627,988.96542098030,204.17639071929,0
2024-06-18T22:10:56.000Z,,,,68,93,,34.40899912516,988.74651621689,206.03524197731,0
2024-06-18T22:11:06.000Z,,,,75,88,,34.44488525390,988.74240110548,206.07018904008,0
2024-06-18T22:11:16.000Z,,,,72,13,,34.50299987792,988.71545307491,206.29904468967,0
2024-06-18T22:11:26.000Z,,,,75,0,,34.49840087890,988.89717750150,204.75585116555,0
2024-06-18T22:11:36.000Z,,,,75,56,,34.53365987141,988.63241857980,207.00424535724,0
2024-06-18T22:11:46.000Z,,,,75,6,,34.55142873128,988.68350707264,206.57035206383,0
2024-06-18T22:11:56.000Z,,,,72,16,,34.56905822753,988.70969812810,206.34791912319,0
2024-06-18T22:12:06.000Z,,,,71,94,,34.55268300374,988.71294898546,206.32031087937,0
2024-06-18T22:12:16.000Z,,,,68,89,,34.52606455485,988.69539260859,206.46941110696,0
2024-06-18T22:12:26.000Z,,,,72,48,,34.52097778320,988.77431793338,205.79914250441,0
2024-06-18T22:12:36.000Z,,,,78,48,,34.54202168782,988.78638519813,205.69666579796,0
2024-06-18T22:12:46.000Z,,,,83,34,,34.52160491943,988.73309580195,206.14921358678,0
2024-06-18T22:12:56.000Z,,,,89,28,,34.53191782633,988.87747621313,204.92314229113,0
2024-06-18T22:13:06.000Z,,,,82,0,,34.54376373291,988.62508952489,207.06649232651,0
2024-06-18T22:13:16.000Z,,,,85,49,,34.53770141601,988.58308425414,207.42325778344,0
2024-06-18T22:13:26.000Z,,,,88,50,,34.53672587076,988.51814915496,207.97479844797,0
2024-06-18T22:13:36.000Z,,,,80,17,,34.51143137613,988.55863003604,207.63096166431,0
2024-06-18T22:13:46.000Z,,,,79,0,,34.53407796223,988.47335590767,208.35527692491,0
2024-06-18T22:13:56.000Z,,,,79,79,,34.51380055745,988.66679402129,206.71229359336,0
2024-06-18T22:14:06.000Z,,,,70,93,,34.51177978515,988.56897573508,207.54308912434,0
2024-06-18T22:14:16.000Z,,,,69,73,,34.50111846923,988.71219339179,206.32672783050,17
2024-06-18T22:14:26.000Z,,,,69,14,,34.48042297363,988.73904924023,206.09865441846,1
2024-06-18T22:14:36.000Z,,,,68,95,,34.45171407063,988.72445375155,206.22260604859,0
2024-06-18T22:14:46.000Z,,,,72,96,,34.45484975179,988.73216195313,206.15714425651,0
2024-06-18T22:14:56.000Z,,,,71,79,,34.44781188964,988.72242833276,206.23980695735,0
2024-06-18T22:15:06.000Z,,,,69,75,,34.43680216471,988.69203130077,206.49795777454,6
2024-06-18T22:15:16.000Z,,,,69,98,,34.43011271158,988.72017971743,206.25890340054,0
2024-06-18T22:15:26.000Z,,,,69,18,,34.44495493570,988.71730281904,206.28333561051,0
2024-06-18T22:15:36.000Z,,,,70,59,,34.45505879720,988.65316196186,206.82807014241,0
2024-06-18T22:15:46.000Z,,,,71,7,,34.44272511800,988.70022769925,206.42834814284,0
2024-06-18T22:15:56.000Z,,,,71,43,,34.42593180338,988.66766912262,206.70486143602,0
2024-06-18T22:16:06.000Z,,,,67,83,,34.42223866780,988.69054872778,206.51054888622,0
2024-06-18T22:16:16.000Z,,,,65,98,,34.40837198893,988.68267966902,206.57737903745,0
2024-06-18T22:16:26.000Z,,,,65,57,,34.39854685465,988.67778031510,206.61898836913,0
2024-06-18T22:16:36.000Z,,,,71,33,,34.38405303955,988.53606215656,207.82264746664,0
2024-06-18T22:16:46.000Z,,,,71,96,,34.35980377197,988.79015715383,205.66463409092,0
2024-06-18T22:16:56.000Z,,,,72,50,,34.35638936360,988.62968388280,207.02747158241,0
2024-06-18T22:17:06.000Z,,,,69,98,,34.35987345377,988.66590334062,206.71985807008,0
2024-06-18T22:17:16.000Z,,,,71,83,,34.35241750081,988.67913927783,206.60744692635,0
2024-06-18T22:17:26.000Z,,,,71,100,,34.32970123291,988.64636815158,206.88577019081,0
2024-06-18T22:17:36.000Z,,,,80,33,,34.32064259847,988.86695029373,205.01252297837,0
2024-06-18T22:17:46.000Z,,,,89,64,,34.31569519042,988.68568867221,206.55182419733,0
2024-06-18T22:17:56.000Z,,,,89,39,,34.30496419270,988.90349435344,204.70221294688,0
2024-06-18T22:18:06.000Z,,,,86,2,,34.29806569417,988.64376227760,206.90790204720,0
2024-06-18T22:18:16.000Z,,,,88,61,,34.27723083496,988.64121062836,206.92957341508,0
2024-06-18T22:18:26.000Z,,,,82,71,,34.25542043050,988.64871086182,206.86587344139,0
2024-06-18T22:18:36.000Z,,,,76,0,,34.24691925048,988.65347628703,206.82540057649,0
2024-06-18T22:18:46.000Z,,,,79,34,,34.22517852783,988.74139741158,206.07871280136,0
2024-06-18T22:18:56.000Z,,,,82,28,,34.21758321126,988.97557052476,204.09021294923,0
2024-06-18T22:19:06.000Z,,,,79,71,,34.23813934326,988.68273362963,206.57692076068,0
2024-06-18T22:19:16.000Z,,,,72,83,,34.25981038411,988.63610667205,206.97292187384,0
2024-06-18T22:19:26.000Z,,,,74,94,,34.23563079833,988.71236510662,206.32526952564,0
2024-06-18T22:19:36.000Z,,,,72,8,,34.23444620768,988.63364425849,206.99383548611,0
2024-06-18T22:19:46.000Z,,,,68,2,,34.23326161702,988.77822694884,205.76594655023,0
2024-06-18T22:19:56.000Z,,,,70,0,,34.21577148437,988.56797207444,207.55161381385,0
2024-06-18T22:20:06.000Z,,,,73,84,,34.26022847493,988.70963458895,206.34845873672,0
2024-06-18T22:20:16.000Z,,,,68,20,,34.25019429524,988.48717033853,208.23793423110,0
2024-06-18T22:20:26.000Z,,,,74,38,,34.25123952229,988.62477949955,207.06912543519,7
2024-06-18T22:20:36.000Z,,,,87,64,,34.24622243245,988.56995657602,207.53475826295,0
2024-06-18T22:20:46.000Z,,,,87,85,,34.25653533935,988.62074283391,207.10340972400,0
2024-06-18T22:20:56.000Z,,,,77,100,,34.29722951253,988.53268165041,207.85136092724,0
2024-06-18T22:21:06.000Z,,,,76,43,,34.30600941975,988.59113370161,207.35489005991,0
2024-06-18T22:21:16.000Z,,,,79,4,,34.34370727539,988.80431967769,205.54436584779,11
2024-06-18T22:21:26.000Z,,,,89,55,,34.35018768310,988.52517432742,207.91512717264,0
2024-06-18T22:21:36.000Z,,,,100,76,,34.36022186279,988.50684184734,208.07084257157,0
2024-06-18T22:21:46.000Z,,,,101,0,,34.37631835937,988.50795021911,208.06142803687,0
2024-06-18T22:21:56.000Z,,,,101,0,,34.38893076578,988.35258823286,209.38115961350,7
2024-06-18T22:22:06.000Z,,,,110,56,,34.42795257568,988.50176974033,208.11392527140,0
2024-06-18T22:22:16.000Z,,,,118,71,,34.42265675862,988.74972910411,206.00795702108,8
2024-06-18T22:22:26.000Z,,,,122,0,,34.41471303304,988.54108301248,207.78000129277,9
2024-06-18T22:22:36.000Z,,,,115,0,,34.42119344075,988.52030858671,207.95645636402,7
2024-06-18T22:22:46.000Z,,,,105,40,,34.44425811767,988.52848096797,207.88704094059,0
2024-06-18T22:22:56.000Z,,,,98,100,,34.45025075276,988.64557705326,206.89248903501,0
2024-06-18T22:23:06.000Z,,,,101,27,,34.48488260904,988.48888974103,208.22332935594,0
2024-06-18T22:23:16.000Z,,,,100,37,,34.48056233723,988.55149825547,207.69153680333,0
2024-06-18T22:23:26.000Z,,,,101,89,,34.50070037841,988.79162514636,205.65216782417,0
2024-06-18T22:23:36.000Z,,,,101,55,,34.50502065022,988.47595599166,208.33319116085,0
2024-06-18T22:23:46.000Z,,,,88,73,,34.48962097167,988.47656103048,208.32805181637,0
2024-06-18T22:23:56.000Z,,,,88,36,,34.51846923828,988.49893043642,208.13804252175,0
2024-06-18T22:24:06.000Z,,,,87,20,,34.52892150878,988.74101545330,206.08195654236,0
2024-06-18T22:24:16.000Z,,,,87,83,,34.53554128011,988.42748980916,208.74488277741,0
2024-06-18T22:24:26.000Z,,,,75,1,,34.55986022949,988.34879442652,209.41338842667,0
2024-06-18T22:24:36.000Z,,,,78,0,,34.57442372639,988.35513749803,209.35950337440,6
2024-06-18T22:24:46.000Z,,,,78,54,,34.60215708414,988.45559835507,208.50611527820,0
2024-06-18T22:24:56.000Z,,,,87,61,,34.60166931152,988.27034500060,210.07984760857,0
2024-06-18T22:25:06.000Z,,,,90,68,,34.61407267252,988.36749263624,209.25454599402,0
2024-06-18T22:25:16.000Z,,,,90,74,,34.63455912272,988.77711084002,205.77542470531,0
2024-06-18T22:25:26.000Z,,,,89,0,,34.65518493652,988.35735749852,209.34064430548,0
2024-06-18T22:25:36.000Z,,,,89,86,,34.68988647460,988.35574135794,209.35437353621,0
2024-06-18T22:25:46.000Z,,,,87,25,,34.69553070068,988.77727221877,205.77405425346,0
2024-06-18T22:25:56.000Z,,,,85,2,,34.68654174804,988.34568778349,209.43977978454,0
2024-06-18T22:26:06.000Z,,,,85,54,,34.71838633219,988.30421943746,209.79206549357,0
2024-06-18T22:26:16.000Z,,,,87,100,,34.71350860595,988.33505200059,209.53013272497,0
2024-06-18T22:26:26.000Z,,,,88,20,,34.75434214274,988.35173241724,209.38842985507,0
2024-06-18T22:26:36.000Z,,,,93,74,,34.76967213948,988.38526255670,209.10359169017,0
2024-06-18T22:26:46.000Z,,,,90,44,,34.76827850341,988.35544543722,209.35688740606,0
2024-06-18T22:26:56.000Z,,,,87,0,,34.73281046549,988.49526846838,208.16914762289,0
2024-06-18T22:27:06.000Z,,,,87,80,,34.72263692220,988.39344925906,209.03404693231,9
2024-06-18T22:27:34.000Z,,,,0,4,,34.80555826822,988.85630132050,205.10294935931,0
2024-06-18T22:27:44.000Z,,,,79,100,,34.80249226888,988.58026249016,207.44722445192,0
2024-06-18T22:27:54.000Z,,,,79,69,,34.82472076416,988.55626671669,207.65103492895,0
2024-06-18T22:28:04.000Z,,,,70,66,,34.80151672363,988.57862774531,207.46110919197,0
2024-06-18T22:28:14.000Z,,,,73,79,,34.77921854654,988.68627899624,206.54681070516,0
2024-06-18T22:28:24.000Z,,,,77,11,,34.75211232503,988.58163437272,207.43557235268,0
2024-06-18T22:28:34.000Z,,,,77,41,,34.75873209635,988.61515264582,207.15088860778,0
2024-06-18T22:28:44.000Z,,,,72,90,,34.74723459879,988.63502534291,206.98210574366,0
2024-06-18T22:28:54.000Z,,,,73,21,,34.72500610351,988.59004928556,207.36410048654,0
2024-06-18T22:29:04.000Z,,,,72,66,,34.69803924560,988.55149844992,207.69153515180,0
2024-06-18T22:29:14.000Z,,,,74,54,,34.68375447591,988.62353760053,207.07967314455,0
2024-06-18T22:29:24.000Z,,,,87,73,,34.68117624918,988.57435861236,207.49736925086,0
2024-06-18T22:29:34.000Z,,,,87,25,,34.67246602376,988.50526326703,208.08425108293,0
2024-06-18T22:29:44.000Z,,,,78,43,,34.65999298095,988.57129783265,207.52336618905,0
2024-06-18T22:29:54.000Z,,,,83,30,,34.64849548339,988.53238279919,207.85389932397,0
2024-06-18T22:30:04.000Z,,,,86,41,,34.63386230468,988.55785542943,207.63754091615,0
2024-06-18T22:30:14.000Z,,,,76,80,,34.64570821126,988.62447314871,207.07172733622,0
2024-06-18T22:30:24.000Z,,,,73,0,,34.67246602376,988.57273233934,207.51118210195,0
2024-06-18T22:30:34.000Z,,,,74,66,,34.68995615641,988.54659986977,207.73314238197,0
2024-06-18T22:30:44.000Z,,,,75,86,,34.71748046874,988.67814804836,206.61586527087,0
2024-06-18T22:30:54.000Z,,,,78,55,,34.74019673665,988.49035253433,208.21090417590,0
2024-06-18T22:31:04.000Z,,,,84,6,,34.76730295817,988.63990455602,206.94066601300,0
2024-06-18T22:31:14.000Z,,,,80,35,,34.78974049886,988.60887928818,207.20417008244,0
2024-06-18T22:31:24.000Z,,,,71,85,,34.77050832112,988.61880856972,207.11983789527,0
2024-06-18T22:31:34.000Z,,,,71,48,,34.75566609700,988.61890911833,207.11898391108,0
2024-06-18T22:31:44.000Z,,,,70,91,,34.73127746582,988.56126124734,207.60861305835,0
2024-06-18T22:31:54.000Z,,,,72,90,,34.75733846028,988.64690540053,206.88120730659,0
2024-06-18T22:32:04.000Z,,,,76,100,,34.77406209309,988.74217390610,206.07211850553,0
2024-06-18T22:32:14.000Z,,,,77,89,,34.77176259358,988.93288918025,204.45261661090,0
2024-06-18T22:32:24.000Z,,,,74,100,,34.77399241129,988.62702729457,207.05003446696,0
2024-06-18T22:32:34.000Z,,,,74,82,,34.79928690592,988.55229111164,207.68480251073,7
2024-06-18T22:32:44.000Z,,,,74,5,,34.80075022379,988.63661881950,206.96857214140,0
2024-06-18T22:32:54.000Z,,,,75,91,,34.80381622314,988.74753702039,206.02657295102,0
2024-06-18T22:33:04.000Z,,,,75,100,,34.82033081054,988.61319657985,207.16750202301,0
2024-06-18T22:33:14.000Z,,,,73,80,,34.80925140380,988.69734930351,206.45279346860,0
2024-06-18T22:33:24.000Z,,,,72,86,,34.80932108561,988.59112703101,207.35494671623,0
2024-06-18T22:33:34.000Z,,,,70,80,,34.84597371419,988.60319752503,207.25242720710,0
2024-06-18T22:33:44.000Z,,,,74,100,,34.89175465901,988.58153767133,207.43639368655,0
2024-06-18T22:33:54.000Z,,,,78,100,,34.88513488769,988.59662397907,207.30825882319,0
2024-06-18T22:34:04.000Z,,,,80,100,,34.90213724772,988.54102978126,207.78045342751,0
2024-06-18T22:34:14.000Z,,,,80,100,,34.89050038655,988.54827125260,207.71894608423,0
2024-06-18T22:34:24.000Z,,,,85,64,,34.89238179524,988.91614671902,204.59477888181,0
2024-06-18T22:34:34.000Z,,,,75,84,,34.88882802327,988.56494464413,207.57732763094,0
2024-06-18T22:34:44.000Z,,,,74,21,,34.88569234212,988.61232150490,207.17493428781,0
2024-06-18T22:34:54.000Z,,,,77,89,,34.90213724772,988.61162482771,207.18085137269,0
2024-06-18T22:35:04.000Z,,,,80,13,,34.92401733398,988.56744565933,207.55608497475,0
2024-06-18T22:35:14.000Z,,,,74,85,,34.95621032714,988.58216114418,207.43109821711,0
2024-06-18T22:35:24.000Z,,,,73,87,,34.95725555419,988.59144341267,207.35225954798,0
2024-06-18T22:35:34.000Z,,,,69,93,,34.98261973063,988.54275155687,207.76582903997,0
2024-06-18T22:35:44.000Z,,,,70,78,,35.00840199788,988.57871609786,207.46035876721,0
2024-06-18T22:35:54.000Z,,,,73,84,,35.05550689697,988.58558610386,207.40200835495,0
2024-06-18T22:36:04.000Z,,,,76,84,,35.10470225016,988.54343199689,207.76004953619,0
2024-06-18T22:36:14.000Z,,,,74,83,,35.09167175292,988.59111069186,207.35508549181,0
2024-06-18T22:36:24.000Z,,,,74,100,,35.11104329427,988.54103820880,207.78038184570,0
2024-06-18T22:36:34.000Z,,,,76,74,,35.12184397379,988.55833674741,207.63345276027,0
2024-06-18T22:36:44.000Z,,,,77,68,,35.14435119628,988.59421163125,207.32874788254,0
2024-06-18T22:36:54.000Z,,,,77,35,,35.20643768310,988.59891611949,207.28879077217,0
2024-06-18T22:37:04.000Z,,,,84,63,,35.23507690429,988.56697837937,207.56005386673,0
2024-06-18T22:37:14.000Z,,,,81,37,,35.26301930745,988.55647423865,207.64927230344,0
2024-06-18T22:37:24.000Z,,,,69,92,,35.26392517089,988.54328497494,207.76129830711,0
2024-06-18T22:37:34.000Z,,,,73,100,,35.26601562499,988.66554994602,206.72285942251,0
2024-06-18T22:37:44.000Z,,,,74,87,,35.26462198893,988.77032642541,205.83303910718,0
2024-06-18T22:37:54.000Z,,,,81,33,,35.27298380533,988.39124253651,209.05279264981,0
2024-06-18T22:38:04.000Z,,,,78,79,,35.27841898600,988.58908611335,207.37228114230,0
2024-06-18T22:38:14.000Z,,,,76,10,,35.27472585042,988.59958790798,207.28308501492,0
2024-06-18T22:38:24.000Z,,,,73,4,,35.27639821370,988.52562170484,207.91132719483,0
2024-06-18T22:38:34.000Z,,,,73,62,,35.27841898600,988.64834242478,206.86900259217,0
2024-06-18T22:38:44.000Z,,,,81,95,,35.27841898600,988.52322946663,207.93164663649,0
2024-06-18T22:38:54.000Z,,,,80,57,,35.27103271484,988.55476668322,207.66377574466,0
2024-06-18T22:39:04.000Z,,,,76,82,,35.27918548583,988.56488328845,207.57784876287,0
2024-06-18T22:39:14.000Z,,,,75,100,,35.28176371256,988.55562114502,207.65651821108,0
2024-06-18T22:39:24.000Z,,,,79,100,,35.28280893961,988.85005438334,205.15599595972,0
2024-06-18T22:39:34.000Z,,,,78,93,,35.30002034505,988.53815170487,207.80489922828,0
2024-06-18T22:39:44.000Z,,,,77,9,,35.28092753092,988.53942134074,207.79411518997,0
2024-06-18T22:39:54.000Z,,,,77,100,,35.26343739827,988.54622911723,207.73629146169,0
2024-06-18T22:40:04.000Z,,,,77,17,,35.26977844238,988.52716824746,207.89819103155,0
2024-06-18T22:40:14.000Z,,,,74,68,,35.27103271484,988.50638597631,208.07471475278,0
2024-06-18T22:40:24.000Z,,,,74,0,,35.27995198567,988.51440611527,208.00659167984,0
2024-06-18T22:40:34.000Z,,,,88,62,,35.26720021565,988.83917510267,205.24837929659,0
2024-06-18T22:40:44.000Z,,,,81,46,,35.27827962239,988.51082615970,208.03699977283,0
2024-06-18T22:40:54.000Z,,,,73,90,,35.31165720621,988.44294038507,208.61363747893,0
2024-06-18T22:41:04.000Z,,,,71,39,,35.32636006673,988.52199284136,207.94215042838,7
2024-06-18T22:41:14.000Z,,,,79,61,,35.34099324544,988.40773275034,208.91271202159,6
2024-06-18T22:41:24.000Z,,,,85,21,,35.33186492919,988.39667440685,209.00664993363,0
2024-06-18T22:41:34.000Z,,,,86,29,,35.33102874755,988.39887789980,208.98793173429,7
2024-06-18T22:41:44.000Z,,,,83,86,,35.34796142578,988.43193020277,208.70716357419,0
2024-06-18T22:41:54.000Z,,,,79,81,,35.33590647379,988.35866611542,209.32952752379,0
2024-06-18T22:42:04.000Z,,,,73,91,,35.32726593017,988.36445799284,209.28032530948,0
2024-06-18T22:42:14.000Z,,,,76,100,,35.33500061035,988.36468050072,209.27843510138,0
2024-06-18T22:42:24.000Z,,,,76,100,,35.30322570800,988.34805106192,209.41970340461,0
2024-06-18T22:42:34.000Z,,,,76,100,,35.30538584391,988.32970171260,209.57558470740,0
2024-06-18T22:42:44.000Z,,,,78,38,,35.31855570475,988.41909024380,208.81623378978,0
2024-06-18T22:42:54.000Z,,,,88,52,,35.33346761067,988.35347845392,209.37359709966,0
2024-06-18T22:43:04.000Z,,,,91,64,,35.35527801513,988.41427057686,208.85717519121,0
2024-06-18T22:43:14.000Z,,,,73,71,,35.34371083577,988.36688545104,209.25970403108,0
2024-06-18T22:43:24.000Z,,,,71,85,,35.29974161783,988.37675742783,209.17584192551,0
2024-06-18T22:43:34.000Z,,,,71,88,,35.27841898600,988.36360755403,209.28754980424,0
2024-06-18T22:43:44.000Z,,,,70,91,,35.24483235677,988.35530255235,209.35810122451,0
2024-06-18T22:43:54.000Z,,,,70,74,,35.20504404703,988.37823438564,209.16329527774,0
2024-06-18T22:44:04.000Z,,,,74,73,,35.19626413981,988.37173715046,209.21848892550,0
2024-06-18T22:44:14.000Z,,,,72,33,,35.15020446777,988.32703910470,209.59820427572,0
2024-06-18T22:44:24.000Z,,,,73,90,,35.14358469645,988.40000767344,208.97833456301,0
2024-06-18T22:44:34.000Z,,,,75,100,,35.12128651936,988.42990323468,208.72438176527,0
2024-06-18T22:44:44.000Z,,,,81,79,,35.09961547851,988.54506738643,207.74615892005,0
2024-06-18T22:44:54.000Z,,,,81,92,,35.10519002278,988.35980702895,209.31983540243,0
2024-06-18T22:45:04.000Z,,,,75,86,,35.11215820312,988.30991968553,209.74363951218,0
2024-06-18T22:45:14.000Z,,,,75,82,,35.08066202799,988.37320032194,209.20605934039,0
2024-06-18T22:45:24.000Z,,,,74,29,,35.08379770914,988.32997908678,209.57322834219,0
2024-06-18T22:45:34.000Z,,,,79,38,,35.06247507731,988.39936245892,208.98381551316,0
2024-06-18T22:45:44.000Z,,,,77,15,,35.04533335367,988.34290087304,209.46345502748,0
2024-06-18T22:45:54.000Z,,,,71,77,,35.07055816650,988.35333035904,209.37485517958,0
