Time,Barometer Temperature,Barometer Pressure,Barometer Altitude,Steps,Battery Percentage,Battery Voltage,Charging,Heartrate,Confidence,Source,Latitude,Longitude,Altitude
2024-07-07T17:52:50.000Z,34.44565175374,993.56402226674,165.20371574315,0,95,3.31875,false,86,100,,,,
2024-07-07T17:53:00.000Z,34.46746215820,993.46611087619,166.03198150402,0,96,3.32666015624,false,86,100,,,,
2024-07-07T17:53:10.000Z,34.44990234374,993.46663744111,166.02752693551,0,97,3.31787109374,false,83,100,,,,
2024-07-07T17:53:20.000Z,34.45359547932,993.54250099281,165.38576585358,0,96,3.32490234374,false,86,87,,,,
2024-07-07T17:53:30.000Z,34.43742930094,993.66086629750,164.38454415170,0,95,3.32402343749,false,85,79,,,,
2024-07-07T17:53:40.000Z,34.43387552897,993.78736265303,163.31465072240,0,95,3.31787109374,false,87,88,,,,
2024-07-07T17:53:50.000Z,34.43087921142,994.01679117300,161.37444874996,0,96,3.32050781249,false,84,87,,,,
2024-07-07T17:54:00.000Z,34.43512980143,994.60331523437,156.41605439447,0,96,3.32226562499,false,83,76,,,,
2024-07-07T17:54:10.000Z,34.44084370930,994.99973781877,153.06609268482,0,95,3.31611328124,false,89,80,,,,
2024-07-07T17:54:20.000Z,34.43749898274,994.80544890991,154.70779245245,0,96,3.32314453124,false,87,80,,,,
2024-07-07T17:54:30.000Z,34.44370066324,994.85670122537,154.27469612986,0,96,3.32050781249,false,84,93,,,,
2024-07-07T17:54:40.000Z,34.42662862141,994.84462501861,154.37674180932,0,96,3.32314453124,false,83,91,,,,
2024-07-07T17:54:50.000Z,34.42927652994,994.93534007375,153.61021111007,0,95,3.32138671874,false,83,91,,,,
2024-07-07T17:55:00.000Z,34.44411875406,994.71389557313,155.48148857989,0,96,3.31083984374,false,83,95,,,,
2024-07-07T17:55:10.000Z,34.46404774983,994.63540432256,156.14484593834,0,95,3.31787109374,false,83,100,,,,
2024-07-07T17:55:20.000Z,34.46857706705,994.78072600120,154.91671436780,0,95,3.31523437499,false,77,72,,,,
2024-07-07T17:55:30.000Z,34.50362701416,994.59063219429,156.52325003632,0,96,3.32226562499,false,82,85,,,,
2024-07-07T17:55:40.000Z,34.50160624186,994.54603182747,156.90021615816,0,96,3.31435546874,false,82,100,,,,
2024-07-07T17:55:50.000Z,34.52083841959,994.58511265333,156.56990092734,0,95,3.32138671874,false,84,100,,,,
2024-07-07T17:56:00.000Z,34.54104614257,994.53531979467,156.99075721575,0,95,3.32050781249,false,88,82,,,,
2024-07-07T17:56:10.000Z,34.53338114420,994.55547758067,156.82037870029,0,96,3.31962890624,false,93,40,,,,
2024-07-07T17:56:20.000Z,34.53958282470,994.59442152784,156.49122289533,13,95,3.31435546874,false,89,75,,,,
2024-07-07T17:56:30.000Z,34.58529408772,994.60239860840,156.42380157791,7,95,3.31962890624,false,91,93,,,,
2024-07-07T17:56:40.000Z,34.65218861897,994.60964934087,156.36251964630,19,95,3.32578124999,false,92,84,,,,
2024-07-07T17:56:50.000Z,34.78054250081,994.66924707036,155.85882369261,2,95,3.32050781249,false,95,88,,,,
2024-07-07T17:57:00.000Z,34.91830342610,994.62394732474,156.24167662974,8,95,3.31875,false,105,86,,,,
2024-07-07T17:57:10.000Z,35.03787740071,994.60406841921,156.40968859493,0,94,3.31787109374,false,103,100,,,,
2024-07-07T17:57:20.000Z,35.15020446777,994.57757235026,156.63363153989,11,96,3.31875,false,102,0,,,,
2024-07-07T17:57:30.000Z,35.27472585042,994.59393741060,156.49531460965,8,95,3.31787109374,false,99,78,,,,
2024-07-07T17:57:40.000Z,35.37457987467,994.58073561442,156.60689559572,0,96,3.32490234374,false,96,75,,,,
2024-07-07T17:57:50.000Z,35.46049753824,994.61621892898,156.30699494087,0,95,3.31787109374,false,101,88,,,,
2024-07-07T17:58:00.000Z,35.52495320638,994.31942253939,158.81574875849,0,95,3.32490234374,false,102,8,,,,
2024-07-07T17:58:10.000Z,35.58014119466,994.18386599100,159.96177980292,0,96,3.31875,false,99,61,,,,
2024-07-07T17:58:20.000Z,35.61874491373,994.13478165954,160.37678297230,0,95,3.32841796874,false,99,15,,,,
2024-07-07T17:58:30.000Z,35.64898681640,994.10473546151,160.63082879225,0,95,3.32138671874,false,97,36,,,,
2024-07-07T17:58:40.000Z,35.68717244466,994.09015579633,160.75410463260,0,96,3.32138671874,false,100,2,,,,
2024-07-07T17:58:50.000Z,35.68759053548,994.08410537436,160.80526336017,0,94,3.31787109374,false,103,10,,,,
2024-07-07T17:59:00.000Z,35.74208170572,994.15985223736,160.16481164278,15,94,3.33105468749,false,109,63,,,,
2024-07-07T17:59:10.000Z,35.84047241210,994.21706127127,159.68112639405,17,96,3.32226562499,false,113,64,,,,
2024-07-07T17:59:20.000Z,36.01175028483,994.27125978105,159.22291501284,17,94,3.31699218749,false,107,95,,,,
2024-07-07T17:59:30.000Z,36.23884328206,994.32856868750,158.73842935031,17,94,3.32929687499,false,107,35,,,,
2024-07-07T17:59:40.000Z,36.50307668050,994.38821120831,158.23423947704,13,94,3.32050781249,false,107,93,,,,
2024-07-07T17:59:50.000Z,36.75839080810,994.35529343709,158.51250783467,8,95,3.31611328124,false,91,67,,,,
2024-07-07T18:00:00.000Z,37.03593343098,994.38169526377,158.28932102197,3,96,3.32578124999,false,91,68,,,,
2024-07-07T18:00:10.000Z,37.30908610026,994.35346471845,158.52796701412,14,95,3.32138671874,false,93,24,,,,
2024-07-07T18:00:20.000Z,37.52600555419,994.32482888263,158.77004472097,19,96,3.32402343749,false,85,86,,,,
2024-07-07T18:00:30.000Z,37.72390187581,994.23693236086,159.51312755578,18,95,3.32050781249,false,93,2,,,,
2024-07-07T18:00:40.000Z,37.91141560872,994.12860833095,160.42897902965,18,96,3.31523437499,false,103,82,,,,
2024-07-07T18:00:50.000Z,38.10638529459,994.08097972762,160.83169204704,17,95,3.32578124999,false,107,95,,,,
2024-07-07T18:01:00.000Z,38.31006520589,993.98136237909,161.67403480032,17,94,3.32578124999,false,110,96,,,,
2024-07-07T18:01:10.000Z,38.46893971761,993.85115791890,162.77511861959,15,95,3.32490234374,false,110,58,,,,
2024-07-07T18:01:20.000Z,38.64056599934,993.77695625379,163.40266283601,12,94,3.31962890624,false,111,25,,,,
2024-07-07T18:01:30.000Z,38.78424987792,993.55874456811,165.24835990601,15,93,3.32226562499,false,112,79,,,,
2024-07-07T18:01:40.000Z,38.87574208577,993.55682012523,165.26463885629,2,95,3.31787109374,false,111,93,,,,
2024-07-07T18:01:50.000Z,38.90033976236,993.67292313708,164.28256386279,0,94,3.32578124999,false,102,27,,,,
2024-07-07T18:02:00.000Z,38.91908416748,993.69192905948,164.12180822574,0,94,3.32753906249,false,79,71,,,,
2024-07-07T18:02:10.000Z,38.96841888427,993.61688068547,164.75659586719,0,95,3.31787109374,false,79,43,,,,
2024-07-07T18:02:20.000Z,38.97719879150,993.59752589529,164.92031232814,0,94,3.32402343749,false,83,82,,,,
2024-07-07T18:02:30.000Z,38.97218170166,993.60412026992,164.86453216835,0,94,3.32578124999,false,91,51,,,,
2024-07-07T18:02:40.000Z,38.93720143636,993.58616664969,165.01639803844,0,93,3.32490234374,false,88,63,,,,
2024-07-07T18:02:50.000Z,38.89539235432,993.61112919274,164.80524577799,0,95,3.32138671874,false,84,62,,,,
2024-07-07T18:03:00.000Z,38.85163218180,993.57700404072,165.09390346306,0,95,3.31787109374,false,85,64,,,,
2024-07-07T18:03:10.000Z,38.81985727945,993.55982618836,165.23921044211,0,96,3.32402343749,false,83,91,,,,
